Tags,Key,Link,Lemmas,Old Definition,New Definition,Reason for Change,Accept,Defer,Reject
[SCINAME] [DIFF] [DUP],ewn-01833719-n,https://en-word.net/id/ewn-01833719-n,"Todidae, family_Todidae",a family of birds of the order Coraciiformes,"a family of birds of the order Coraciiformes commonly known as the todies, which includes the kingfishers, bee-eaters, and rollers ❲Todidae❳",Not unique (Shared among 01830623-n 01831078-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01835325-n,https://en-word.net/id/ewn-01835325-n,"Chateura, genus_Chateura",a genus of Apodidae,"a genus of Apodidae, containing the chimney swift ❲Chateura❳",Not unique (Shared among 01832684-n 01832979-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01835620-n,https://en-word.net/id/ewn-01835620-n,"Collocalia, genus_Collocalia",a genus of Apodidae,"a genus of Apodidae, containing the swiftlets ❲Collocalia❳",Not unique (Shared among 01832684-n 01832979-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01836925-n,https://en-word.net/id/ewn-01836925-n,"Chalcostigma, genus_Chalcostigma",thornbills,"a genus of thornbills, containing the rainbow-bearded thornbill, bronze-tailed thornbill, olivaceous thornbill, rufous-capped thornbill, and blue-mantled thornbill ❲Chalcostigma❳",Not unique (Shared among 01834284-n 01834412-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01837053-n,https://en-word.net/id/ewn-01837053-n,"Ramphomicron, genus_Ramphomicron",thornbills,"a genus of thornbills, namely the black-backed thornbill and the purple-backed thornbill ❲Ramphomicron❳",Not unique (Shared among 01834284-n 01834412-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01838887-n,https://en-word.net/id/ewn-01838887-n,"Chordeiles, genus_Chordeiles",a genus of Caprimulgidae,"a genus of Caprimulgidae, containing the nighthawks ❲Chordeiles❳",Not unique (Shared among 01836246-n 01836527-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01839168-n,https://en-word.net/id/ewn-01839168-n,"Phalaenoptilus, genus_Phalaenoptilus",a genus of Caprimulgidae,"a genus of Caprimulgidae, containing the common poorwill ❲Phalaenoptilus❳",Not unique (Shared among 01836246-n 01836527-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01841862-n,https://en-word.net/id/ewn-01841862-n,"Picoides, genus_Picoides",a genus of Picidae,"a genus of Picidae, containing woodpeckers primarily found in North America ❲Picoides❳",Not unique (Shared among 01839221-n 01839470-n 01840278-n 01840643-n 01840968-n 01841815-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01842111-n,https://en-word.net/id/ewn-01842111-n,"Colaptes, genus_Colaptes",a genus of Picidae,"a genus of Picidae, containing the flickers ❲Colaptes❳",Not unique (Shared among 01839221-n 01839470-n 01840278-n 01840643-n 01840968-n 01841815-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01842919-n,https://en-word.net/id/ewn-01842919-n,"Campephilus, genus_Campephilus",a genus of Picidae,a genus of Picidae containing the ivory-billed woodpeckers or ivorybills ❲Campephilus❳,Not unique (Shared among 01839221-n 01839470-n 01840278-n 01840643-n 01840968-n 01841815-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01843284-n,https://en-word.net/id/ewn-01843284-n,"Melanerpes, genus_Melanerpes",a genus of Picidae,"a genus of Picidae, containing woodpeckers found in the New World ❲Melanerpes❳",Not unique (Shared among 01839221-n 01839470-n 01840278-n 01840643-n 01840968-n 01841815-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01843609-n,https://en-word.net/id/ewn-01843609-n,"Sphyrapicus, genus_Sphyrapicus",a genus of Picidae,"a genus of Picidae, containing the sapsuckers ❲Sphyrapicus❳",Not unique (Shared among 01839221-n 01839470-n 01840278-n 01840643-n 01840968-n 01841815-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01844456-n,https://en-word.net/id/ewn-01844456-n,"Picumnus, genus_Picumnus",a genus of Picidae,a genus of Picidae containing the piculets ❲Picumnus❳,Not unique (Shared among 01839221-n 01839470-n 01840278-n 01840643-n 01840968-n 01841815-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01855185-n,https://en-word.net/id/ewn-01855185-n,"Cairina, genus_Cairina",a genus of Anatidae,a genus of Anatidae containing two species of duck ❲Cairina❳,Not unique (Shared among 01852544-n 01858162-n 01858989-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01860803-n,https://en-word.net/id/ewn-01860803-n,genus_Coscoroba,a genus of Anatidae,"a genus of Anatidae, containing the Coscoroba swan ❲Coscoroba❳",Not unique (Shared among 01852544-n 01858162-n 01858989-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01861630-n,https://en-word.net/id/ewn-01861630-n,"Cygnus, genus_Cygnus",a genus of Anatidae,"a genus of Anatidae, containing the swans ❲Cygnus❳",Not unique (Shared among 01852544-n 01858162-n 01858989-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01884358-n,https://en-word.net/id/ewn-01884358-n,"Trichosurus, genus_Trichosurus",a genus of Phalangeridae,a genus of Phalangeridae containing the brushtail possums ❲Trichosurus❳,Not unique (Shared among 01881717-n 01881991-n 01882372-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01884632-n,https://en-word.net/id/ewn-01884632-n,"Petaurus, genus_Petaurus",a genus of Phalangeridae,a genus of Phalangeridae containing flying phalangers or wrist-winged gliders ❲Petaurus❳,Not unique (Shared among 01881717-n 01881991-n 01882372-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01885013-n,https://en-word.net/id/ewn-01885013-n,"Acrobates, genus_Acrobates",a genus of Phalangeridae,a genus of Phalangeridae containing the feathertail glider ❲Acrobates❳,Not unique (Shared among 01881717-n 01881991-n 01882372-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01893359-n,https://en-word.net/id/ewn-01893359-n,"Uropsilus, genus_Uropsilus",shrew moles,"a genus of shrew moles, containing the Anderson's shrew mole, the gracile shrew mole, the inquisitive shrew mole, and the Chinese shrew mole ❲Uropsilus❳",Not unique (Shared among 01890718-n 01891145-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01893786-n,https://en-word.net/id/ewn-01893786-n,"Neurotrichus, genus_Neurotrichus",shrew moles,"a genus of shrew moles, containing the American shrew-mole ❲Neurotrichus❳",Not unique (Shared among 01890718-n 01891145-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01894079-n,https://en-word.net/id/ewn-01894079-n,"Soricidae, family_Soricidae",shrews,shrews or shrew mice ❲Soricidae❳,Not unique (Shared among 01891438-n 01892271-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01894912-n,https://en-word.net/id/ewn-01894912-n,"Blarina, genus_Blarina",shrews,a genus of fairly large shrews with fairly short tails ❲Blarina❳,Not unique (Shared among 01891438-n 01892271-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01922819-n,https://en-word.net/id/ewn-01922819-n,"Pleurobrachiidae, family_Pleurobrachiidae",sea gooseberries,the family of sea gooseberries ❲Pleurobrachiidae❳,Not unique (Shared among 01920178-n 01920302-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01922943-n,https://en-word.net/id/ewn-01922943-n,"Pleurobrachia, genus_Pleurobrachia",sea gooseberries,a genus of sea gooseberries ❲Pleurobrachia❳,Not unique (Shared among 01920178-n 01920302-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01928731-n,https://en-word.net/id/ewn-01928731-n,"Fasciolidae, family_Fasciolidae",a family of Trematoda,a family of Trematoda containing 5 genera ❲Fasciolidae❳,Not unique (Shared among 01926090-n 01926840-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01928888-n,https://en-word.net/id/ewn-01928888-n,"Fasciola, genus_Fasciola",a genus of Fasciolidae,"a genus of Fasciolidae, containing the liver flukes ❲Fasciola❳",Not unique (Shared among 01926247-n 01926549-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01929190-n,https://en-word.net/id/ewn-01929190-n,"Fasciolopsis, genus_Fasciolopsis",a genus of Fasciolidae,a genus of Fasciolidae containing the trematode Fasciolopsis buski ❲Fasciolopsis❳,Not unique (Shared among 01926247-n 01926549-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01929481-n,https://en-word.net/id/ewn-01929481-n,"Schistosomatidae, family_Schistosomatidae",a family of Trematoda,a family of Trematoda containing 12 genera ❲Schistosomatidae❳,Not unique (Shared among 01926090-n 01926840-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01929942-n,https://en-word.net/id/ewn-01929942-n,"Cestoda, class_Cestoda",tapeworms,a class of parasitic flatworms ❲Cestoda❳,Not unique (Shared among 01927301-n 01927816-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01930457-n,https://en-word.net/id/ewn-01930457-n,genus_Echinococcus,tapeworms,a genus containing six parasitic species of  cyclophyllid tapeworms ❲Echinococcus❳,Not unique (Shared among 01927301-n 01927816-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01932592-n,https://en-word.net/id/ewn-01932592-n,"Phasmidia, class_Phasmidia",one of two subgroups of Nematoda used in some classification systems,"one of two subgroups of Nematoda used in some classification systems,  comprises worms having typically papillose sensory organs, phasmids, lateral cervical papillae, and simple lateral sensory depressions at the anterior end which resemble pores ❲Phasmidia❳",Not unique (Shared among 01929788-n 01929951-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01933918-n,https://en-word.net/id/ewn-01933918-n,"Oxyuridae, family_Oxyuridae",pinworms,"a family of nematode worms containing eight genera, including the one consisting of pinworms ❲Oxyuridae❳",Not unique (Shared among 01931277-n 01931398-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01934039-n,https://en-word.net/id/ewn-01934039-n,"Enterobius, genus_Enterobius",pinworms,a genus of pinworms ❲Enterobius❳,Not unique (Shared among 01931277-n 01931398-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01934999-n,https://en-word.net/id/ewn-01934999-n,"Tylenchidae, family_Tylenchidae",a family of Nematoda,"a family of Nematoda, containing the subfamilies Atylenchinae, Boleodorinae, Ecphyadophorinae, Tylenchinae, and Tylodorinae ❲Tylenchidae❳",Not unique (Shared among 01931845-n 01932358-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01951429-n,https://en-word.net/id/ewn-01951429-n,"Patellidae, family_Patellidae",marine limpets,"a family of marine limpets, containing the sea snails or true limpets ❲Patellidae❳",Not unique (Shared among 01948788-n 01949195-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01951836-n,https://en-word.net/id/ewn-01951836-n,"Fissurellidae, family_Fissurellidae",marine limpets,"a family of marine limpets, containing the keyhole limpets and slit limpets ❲Fissurellidae❳",Not unique (Shared among 01948788-n 01949195-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01961555-n,https://en-word.net/id/ewn-01961555-n,"Ensis, genus_Ensis",razor clams,razor clams in the family Pharidae ❲Ensis❳,Not unique (Shared among 01958790-n 01958914-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01964377-n,https://en-word.net/id/ewn-01964377-n,"Pteriidae, family_Pteriidae",pearl oysters,"a family of pearl oysters, also called feather oysters ❲Pteriidae❳",Not unique (Shared among 01961736-n 01961862-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-01964503-n,https://en-word.net/id/ewn-01964503-n,"Pinctada, genus_Pinctada",pearl oysters,a genus of pearl oysters ❲Pinctada❳,Not unique (Shared among 01961736-n 01961862-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02008252-n,https://en-word.net/id/ewn-02008252-n,"Threskiornithidae, family_Threskiornithidae, family_Ibidiidae",ibises,"a family comprising ibises and spoonbills ❲Threskiornithidae, Ibidiidae❳",Not unique (Shared among 02005598-n 02005962-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02014322-n,https://en-word.net/id/ewn-02014322-n,"Botaurus, genus_Botaurus",bitterns,a genus of large bitterns ❲Botaurus❳,Not unique (Shared among 02011668-n 02012063-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02014459-n,https://en-word.net/id/ewn-02014459-n,"American_bittern, stake_driver, Botaurus_lentiginosus",a kind of bittern,"a kind of bittern, slightly smaller than the European bitter ❲Botaurus lentiginosus❳",Not unique (Shared among 02011805-n 02011943-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02014597-n,https://en-word.net/id/ewn-02014597-n,"European_bittern, Botaurus_stellaris",a kind of bittern,"a kind of bittern, also known as the great bittern ❲Botaurus stellaris❳",Not unique (Shared among 02011805-n 02011943-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02014717-n,https://en-word.net/id/ewn-02014717-n,"Ixobrychus, genus_Ixobrychus",bitterns,a genus of small bitterns ❲Ixobrychus❳,Not unique (Shared among 02011668-n 02012063-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02029452-n,https://en-word.net/id/ewn-02029452-n,"Actitis, genus_Actitis",a genus of Scolopacidae,"a genus of Scolopacidae, comprising the common sandpiper and the spotted sandpiper ❲Actitis❳",Not unique (Shared among 02026498-n 02026798-n 02027209-n 02027730-n 02028556-n 02029243-n 02029571-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02029863-n,https://en-word.net/id/ewn-02029863-n,"Erolia, genus_Erolia",a genus of Scolopacidae,"a genus of Scolopacidae, containing some stints and sandpipers ❲Erolia❳",Not unique (Shared among 02026498-n 02026798-n 02027209-n 02027730-n 02028556-n 02029243-n 02029571-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02030384-n,https://en-word.net/id/ewn-02030384-n,"Tringa, genus_Tringa",a genus of Scolopacidae,"a genus of Scolopacidae, containing the shanks and the tattlers ❲Tringa❳",Not unique (Shared among 02026498-n 02026798-n 02027209-n 02027730-n 02028556-n 02029243-n 02029571-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02030996-n,https://en-word.net/id/ewn-02030996-n,"greater_yellowlegs, Tringa_melanoleuca",a variety of yellowlegs,"a variety of yellowlegs, a large North American shorebird ❲Tringa melanoleuca❳",Not unique (Shared among 02028342-n 02028451-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02031105-n,https://en-word.net/id/ewn-02031105-n,"lesser_yellowlegs, Tringa_flavipes",a variety of yellowlegs,"a variety of yellowlegs, a small North American shorebird ❲Tringa flavipes❳",Not unique (Shared among 02028342-n 02028451-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02031210-n,https://en-word.net/id/ewn-02031210-n,"Calidris, genus_Calidris",a genus of Scolopacidae,"a genus of Scolopacidae, containing the knots and the surfbirds ❲Calidris❳",Not unique (Shared among 02026498-n 02026798-n 02027209-n 02027730-n 02028556-n 02029243-n 02029571-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02031897-n,https://en-word.net/id/ewn-02031897-n,"Crocethia, genus_Crocethia",a genus of Scolopacidae,"a genus of Scolopacidae, containing the sanderling ❲Crocethia❳",Not unique (Shared among 02026498-n 02026798-n 02027209-n 02027730-n 02028556-n 02029243-n 02029571-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02032225-n,https://en-word.net/id/ewn-02032225-n,"Bartramia, genus_Bartramia",a genus of Scolopacidae,"a genus of Scolopacidae, includes the upland sandpiper ❲Bartramia❳",Not unique (Shared among 02026498-n 02026798-n 02027209-n 02027730-n 02028556-n 02029243-n 02029571-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02039518-n,https://en-word.net/id/ewn-02039518-n,"Haematopodidae, family_Haematopodidae",oystercatchers,the family of oystercatchers ❲Haematopodidae❳,Not unique (Shared among 02036864-n 02036982-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02039636-n,https://en-word.net/id/ewn-02039636-n,"Haematopus, genus_Haematopus",oystercatchers,the genus of oystercatchers ❲Haematopus❳,Not unique (Shared among 02036864-n 02036982-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02042031-n,https://en-word.net/id/ewn-02042031-n,"Cursorius, genus_Cursorius",coursers,a genus of coursers ❲Cursorius❳,Not unique (Shared among 02039377-n 02039660-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02042314-n,https://en-word.net/id/ewn-02042314-n,"Pluvianus, genus_Pluvianus",coursers,"a genus of coursers, containing the Egyptian plover ❲Pluvianus❳",Not unique (Shared among 02039377-n 02039660-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02044996-n,https://en-word.net/id/ewn-02044996-n,"Pagophila, genus_Pagophila",a genus of Laridae,"a genus of Laridae, containing the ivory gull ❲Pagophila❳",Not unique (Shared among 02042342-n 02042637-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02045291-n,https://en-word.net/id/ewn-02045291-n,"Rissa, genus_Rissa",a genus of Laridae,"a genus of Laridae, containing the kittiwakes ❲Rissa❳",Not unique (Shared among 02042342-n 02042637-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02064862-n,https://en-word.net/id/ewn-02064862-n,"Cetacea, order_Cetacea",an order of Eutheria,"an order of Eutheria, containing the whales, dolphins, and porpoises ❲Cetacea❳",Not unique (Shared among 02062209-n 02082358-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02079675-n,https://en-word.net/id/ewn-02079675-n,"Arctocephalus, genus_Arctocephalus",fur seals,"a genus of fur seals, containing eight of the nine species of fur seal ❲Arctocephalus❳",Not unique (Shared among 02077023-n 02077533-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02080185-n,https://en-word.net/id/ewn-02080185-n,"Callorhinus, genus_Callorhinus",fur seals,"a genus of fur seals, containing the northern fur seal ❲Callorhinus❳",Not unique (Shared among 02077023-n 02077533-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02081088-n,https://en-word.net/id/ewn-02081088-n,"Zalophus, genus_Zalophus",sea lions,a genus of sea lions and fur seals ❲Zalophus❳,Not unique (Shared among 02078436-n 02078882-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02081534-n,https://en-word.net/id/ewn-02081534-n,"Eumetopias, genus_Eumetopias",sea lions,a genus of sea lions containing the steller sea lion ❲Eumetopias❳,Not unique (Shared among 02078436-n 02078882-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02085010-n,https://en-word.net/id/ewn-02085010-n,"Tubulidentata, order_Tubulidentata",an order of Eutheria,an order of Eutheria containing the aardvark as the only living species ❲Tubulidentata❳,Not unique (Shared among 02062209-n 02082358-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02142566-n,https://en-word.net/id/ewn-02142566-n,"Pteropus, genus_Pteropus",a genus of Megachiroptera,"a genus of Megachiroptera, comprising some of the flying foxes ❲Pteropus❳",Not unique (Shared among 02139914-n 02140719-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02142920-n,https://en-word.net/id/ewn-02142920-n,Pteropus_hypomelanus,a variety of fruit bat,"a variety of fruit bat, known as the small flying fox, island flying fox or variable flying fox ❲Pteropus hypomelanus❳",Not unique (Shared among 02140179-n 02140268-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02143371-n,https://en-word.net/id/ewn-02143371-n,"Cynopterus, genus_Cynopterus",a genus of Megachiroptera,a genus of Megachiroptera containing 7 species of fruit bat or megabat ❲Cynopterus❳,Not unique (Shared among 02139914-n 02140719-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02148419-n,https://en-word.net/id/ewn-02148419-n,"Vespertilio, genus_Vespertilio",a genus of Vespertilionidae,"a genus of Vespertilionidae, containing the parti-coloured bat and Asian parti-coloured bat ❲Vespertilio❳",Not unique (Shared among 02145767-n 02146064-n 02147034-n 02147452-n 02148377-n 02148698-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02148716-n,https://en-word.net/id/ewn-02148716-n,"Lasiurus, genus_Lasiurus",a genus of Vespertilionidae,"a genus of Vespertilionidae, containing the hairy-tailed bats ❲Lasiurus❳",Not unique (Shared among 02145767-n 02146064-n 02147034-n 02147452-n 02148377-n 02148698-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02149686-n,https://en-word.net/id/ewn-02149686-n,"Eptesicus, genus_Eptesicus",a genus of Vespertilionidae,"a genus of Vespertilionidae, commonly called house bats ❲Eptesicus❳",Not unique (Shared among 02145767-n 02146064-n 02147034-n 02147452-n 02148377-n 02148698-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02150104-n,https://en-word.net/id/ewn-02150104-n,"Antrozous, genus_Antrozous",a genus of Vespertilionidae,"a genus of Vespertilionidae, containing the pallid bat ❲Antrozous❳",Not unique (Shared among 02145767-n 02146064-n 02147034-n 02147452-n 02148377-n 02148698-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02151029-n,https://en-word.net/id/ewn-02151029-n,"Euderma, genus_Euderma",a genus of Vespertilionidae,"a genus of Vespertilionidae, containing the spotted bats ❲Euderma❳",Not unique (Shared among 02145767-n 02146064-n 02147034-n 02147452-n 02148377-n 02148698-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02151350-n,https://en-word.net/id/ewn-02151350-n,"Plecotus, genus_Plecotus",a genus of Vespertilionidae,"a genus of Vespertilionidae, containing the long-eared bats ❲Plecotus❳",Not unique (Shared among 02145767-n 02146064-n 02147034-n 02147452-n 02148377-n 02148698-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02168406-n,https://en-word.net/id/ewn-02168406-n,"Adalia, genus_Adalia",genus of ladybugs,"genus of ladybugs, containing A. bipunctata and A. decempunctata ❲Adalia❳",Not unique (Shared among 02165754-n 02166436-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02169088-n,https://en-word.net/id/ewn-02169088-n,"Hippodamia, genus_Hippodamia",genus of ladybugs,"genus of ladybugs, including  H. convergens ❲Hippodamia❳",Not unique (Shared among 02165754-n 02166436-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02177173-n,https://en-word.net/id/ewn-02177173-n,"Melolontha, genus_Melolontha",a genus of Melolonthidae,a genus of Melolonthidae containing the European cockchafers ❲Melolontha❳,Not unique (Shared among 02174521-n 02174870-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02185150-n,https://en-word.net/id/ewn-02185150-n,"Acanthoscelides, genus_Acanthoscelides",a genus of Bruchidae,a genus of Bruchidae containing the bean weevils ❲Acanthoscelides❳,Not unique (Shared among 02182498-n 02182796-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02190411-n,https://en-word.net/id/ewn-02190411-n,"Echidnophaga, genus_Echidnophaga",a genus of Siphonaptera,"a genus of Siphonaptera containing some 21 species occurring in the Palaearctic, Afrotropic and Australasian regions ❲Echidnophaga❳",Not unique (Shared among 02187427-n 02187759-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02200673-n,https://en-word.net/id/ewn-02200673-n,"Philophylla, genus_Philophylla",leaf miners,a genus of tephritid or fruit flies ❲Philophylla❳,Not unique (Shared among 02198021-n 02292850-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02206109-n,https://en-word.net/id/ewn-02206109-n,"Mycetophilidae, family_Mycetophylidae",fungus gnats,"a family of small flies, forming the bulk of those species known as fungus gnats ❲Mycetophylidae❳",Not unique (Shared among 02203457-n 02204460-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02207112-n,https://en-word.net/id/ewn-02207112-n,"Sciaridae, family_Sciaridae",fungus gnats,"a family of flies, commonly known as dark-winged fungus gnats ❲Sciaridae❳",Not unique (Shared among 02203457-n 02204460-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02244656-n,https://en-word.net/id/ewn-02244656-n,"Belostomatidae, family_Belostomatidae",water bugs,"water bugs, known also as electric-light bugs, toe-biters, Indian toe-biters, fleas (in Florida), or alligator ticks ❲Belostomatidae❳",Not unique (Shared among 02242004-n 02242942-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02245594-n,https://en-word.net/id/ewn-02245594-n,"Corixidae, family_Corixidae",water bugs,"water bugs, known in the US as water boatmen ❲Corixidae❳",Not unique (Shared among 02242004-n 02242942-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02257022-n,https://en-word.net/id/ewn-02257022-n,"Adelgidae, family_Adelgidae",plant lice,"a family of wooly conifer aphids, pine aphids, or spruce aphids ❲Adelgidae❳",Not unique (Shared among 02252039-n 02254370-n 02255567-n) so OMW team changed it,TRUE,FALSE,FALSE
[SCINAME] [DIFF] [DUP],ewn-02257553-n,https://en-word.net/id/ewn-02257553-n,"balsam_woolly_aphid, Adelges_piceae",a variety of adelgid,"a variety of adelgid, or small wingless insects that infest and kill firs, especially Balsam Fir and Fraser Fir ❲Adelges piceae❳",Not unique (Shared among 02254901-n 02255023-n 02255270-n) so OMW team changed it,TRUE,FALSE,FALSE
